revenue_record_id,transaction_id,booking_date,customer_id,product,booked_amount_usd,revenue_category,mismatch_type
REV000903,TX000923,2024-06-17,CUST0395,subscription_monthly,104.69,Recurring Revenue,matched
REV000904,TX000924,2024-06-18,CUST0474,subscription_monthly,64.69,Recurring Revenue,matched
REV000905,TX000925,2024-06-18,CUST0017,transaction_fee,66.54,Transaction Revenue,matched
REV000906,TX000927,2024-06-18,CUST0092,subscription_monthly,131.86,Recurring Revenue,matched
REV000907,TX000928,2024-06-18,CUST0483,subscription_monthly,43.73,Recurring Revenue,matched
REV000908,TX000929,2024-06-18,CUST0031,subscription_annual,1908.55,Recurring Revenue,matched
REV000909,TX000930,2024-06-18,CUST0205,subscription_monthly,272.65,Recurring Revenue,matched
REV000910,TX000931,2024-06-18,CUST0419,subscription_monthly,132.47,Recurring Revenue,matched
REV000911,TX000932,2024-06-18,CUST0400,subscription_annual,874.1,Recurring Revenue,matched
REV000912,TX000933,2024-06-19,CUST0207,transaction_fee,66.94,Transaction Revenue,matched
REV000913,TX000934,2024-06-19,CUST0107,subscription_monthly,42.06,Recurring Revenue,matched
REV000914,TX000935,2024-06-19,CUST0146,subscription_monthly,250.53,Recurring Revenue,matched
REV000915,TX000936,2024-06-19,CUST0367,subscription_monthly,252.11,Recurring Revenue,matched
REV000916,TX000937,2024-06-20,CUST0101,api_usage,296.06,Usage Revenue,matched
REV000917,TX000938,2024-06-20,CUST0368,transaction_fee,53.61,Transaction Revenue,matched
REV000918,TX000939,2024-06-20,CUST0318,transaction_fee,120.17,Transaction Revenue,matched
REV000919,TX000940,2024-06-20,CUST0368,subscription_monthly,178.77,Recurring Revenue,matched
REV000920,TX000941,2024-06-20,CUST0241,subscription_annual,2520.02,Recurring Revenue,matched
REV000921,TX000942,2024-06-20,CUST0489,subscription_monthly,199.49,Recurring Revenue,matched
REV000922,TX000943,2024-06-21,CUST0411,transaction_fee,117.88,Transaction Revenue,matched
REV000923,TX000944,2024-06-21,CUST0247,api_usage,301.29,Usage Revenue,matched
REV000924,TX000945,2024-06-21,CUST0163,transaction_fee,62.71,Transaction Revenue,matched
REV000925,TX000946,2024-06-21,CUST0372,api_usage,479.18,Usage Revenue,matched
REV000926,TX000947,2024-06-21,CUST0173,transaction_fee,81.63,Transaction Revenue,matched
REV000927,TX000948,2024-06-21,CUST0035,subscription_monthly,192.37,Recurring Revenue,matched
REV000928,TX000949,2024-06-21,CUST0284,api_usage,114.14,Usage Revenue,matched
REV000929,TX000950,2024-06-21,CUST0359,subscription_monthly,197.93,Recurring Revenue,matched
REV000930,TX000951,2024-06-21,CUST0381,subscription_annual,1833.34,Recurring Revenue,matched
REV000931,TX000952,2024-06-22,CUST0358,subscription_monthly,78.91,Recurring Revenue,matched
REV000932,TX000953,2024-06-22,CUST0393,subscription_monthly,45.09,Recurring Revenue,matched
REV000933,TX000954,2024-06-22,CUST0460,subscription_annual,1921.77,Recurring Revenue,matched
REV000934,TX000955,2024-06-22,CUST0399,subscription_monthly,235.2,Recurring Revenue,matched
REV000935,TX000956,2024-06-23,CUST0021,subscription_annual,1703.18,Recurring Revenue,matched
REV000936,TX000957,2024-06-23,CUST0308,subscription_annual,902.29,Recurring Revenue,matched
REV000937,TX000958,2024-06-23,CUST0163,subscription_monthly,208.96,Recurring Revenue,matched
REV000938,TX000959,2024-06-23,CUST0490,subscription_monthly,50.63,Recurring Revenue,matched
REV000939,TX000960,2024-06-23,CUST0097,subscription_annual,1482.95,Recurring Revenue,matched
REV000940,TX000961,2024-06-24,CUST0307,subscription_monthly,73.11,Recurring Revenue,matched
REV000941,TX000962,2024-06-24,CUST0339,transaction_fee,28.48,Transaction Revenue,matched
REV000942,TX000963,2024-06-24,CUST0055,transaction_fee,31.14,Transaction Revenue,matched
REV000943,TX000964,2024-06-24,CUST0471,transaction_fee,58.62,Transaction Revenue,matched
REV000944,TX000965,2024-06-24,CUST0333,transaction_fee,8.62,Transaction Revenue,matched
REV000945,TX000966,2024-06-25,CUST0127,subscription_annual,1364.04,Recurring Revenue,matched
REV000946,TX000967,2024-06-25,CUST0428,transaction_fee,77.24,Transaction Revenue,matched
REV000947,TX000968,2024-06-25,CUST0193,subscription_monthly,159.49,Recurring Revenue,matched
REV000948,TX000969,2024-06-25,CUST0243,subscription_monthly,132.35,Recurring Revenue,matched
REV000949,TX000970,2024-06-25,CUST0349,transaction_fee,126.03,Transaction Revenue,matched
REV000950,TX000971,2024-06-25,CUST0088,subscription_annual,682.38,Recurring Revenue,matched
REV000951,TX000972,2024-07-29,CUST0336,transaction_fee,76.35,Transaction Revenue,period_shift
REV000952,TX000973,2024-06-25,CUST0409,transaction_fee,10.24,Transaction Revenue,matched
REV000953,TX000974,2024-06-25,CUST0215,api_usage,40.22,Usage Revenue,matched
REV000954,TX000975,2024-06-26,CUST0092,api_usage,289.06,Usage Revenue,matched
REV000955,TX000976,2024-06-26,CUST0303,subscription_annual,1818.25,Recurring Revenue,matched
REV000956,TX000977,2024-06-26,CUST0464,subscription_monthly,266.07,Recurring Revenue,matched
REV000957,TX000978,2024-06-26,CUST0235,subscription_annual,1796.26,Recurring Revenue,matched
REV000958,TX000979,2024-06-26,CUST0184,subscription_monthly,288.14,Recurring Revenue,matched
REV000959,TX000980,2024-06-26,CUST0038,transaction_fee,8.0,Transaction Revenue,amount_mismatch
REV000960,TX000981,2024-07-21,CUST0139,transaction_fee,15.6,Transaction Revenue,period_shift
REV000961,TX000982,2024-06-27,CUST0195,transaction_fee,7.57,Transaction Revenue,matched
REV000962,TX000983,2024-06-27,CUST0015,subscription_monthly,79.02,Recurring Revenue,matched
REV000963,TX000984,2024-06-27,CUST0257,subscription_monthly,175.14,Recurring Revenue,matched
REV000964,TX000985,2024-06-27,CUST0135,subscription_annual,2033.04,Recurring Revenue,matched
REV000965,TX000986,2024-06-27,CUST0001,subscription_monthly,41.31,Recurring Revenue,matched
REV000966,TX000987,2024-06-28,CUST0049,api_usage,473.26,Usage Revenue,matched
REV000967,TX000988,2024-06-28,CUST0096,subscription_monthly,256.38,Recurring Revenue,matched
REV000968,TX000989,2024-06-28,CUST0201,subscription_monthly,109.09,Recurring Revenue,matched
REV000969,TX000990,2024-06-28,CUST0413,subscription_monthly,49.84,Recurring Revenue,matched
REV000970,TX000991,2024-06-28,CUST0026,transaction_fee,26.31,Transaction Revenue,matched
REV000971,TX000992,2024-06-28,CUST0343,transaction_fee,20.22,Transaction Revenue,amount_mismatch
REV000972,TX000993,2024-06-29,CUST0429,subscription_monthly,64.51,Recurring Revenue,amount_mismatch
REV000973,TX000994,2024-06-29,CUST0235,subscription_monthly,169.01,Recurring Revenue,matched
REV000974,TX000995,2024-06-29,CUST0349,subscription_annual,953.79,Recurring Revenue,matched
REV000975,TX000996,2024-06-29,CUST0244,subscription_monthly,125.7,Recurring Revenue,matched
REV000976,TX000997,2024-06-29,CUST0358,transaction_fee,148.44,Transaction Revenue,matched
REV000977,TX000998,2024-06-30,CUST0481,transaction_fee,102.96,Transaction Revenue,matched
REV000978,TX000999,2024-06-30,CUST0327,subscription_monthly,285.22,Recurring Revenue,matched
REV000979,TX001000,2024-06-30,CUST0396,subscription_monthly,67.49,Recurring Revenue,matched
REV000980,TX001001,2024-06-30,CUST0351,professional_services,2219.63,Services Revenue,matched
REV000981,TX001002,2024-07-01,CUST0416,subscription_annual,1787.78,Recurring Revenue,matched
REV000982,TX001003,2024-07-01,CUST0374,transaction_fee,12.44,Transaction Revenue,matched
REV000983,TX001004,2024-07-01,CUST0404,subscription_monthly,30.13,Recurring Revenue,matched
REV000984,TX001005,2024-07-01,CUST0375,subscription_annual,2100.17,Recurring Revenue,matched
REV000985,TX001006,2024-07-02,CUST0051,subscription_monthly,202.29,Recurring Revenue,matched
REV000986,TX001007,2024-07-02,CUST0081,subscription_annual,1399.13,Recurring Revenue,matched
REV000987,TX001008,2024-07-02,CUST0036,professional_services,2703.4,Services Revenue,matched
REV000988,TX001009,2024-07-02,CUST0067,subscription_monthly,141.17,Recurring Revenue,matched
REV000989,TX001010,2024-07-03,CUST0129,subscription_monthly,35.48,Recurring Revenue,matched
REV000990,TX001011,2024-07-03,CUST0370,subscription_monthly,119.55,Recurring Revenue,matched
REV000991,TX001012,2024-07-04,CUST0155,subscription_monthly,76.81,Recurring Revenue,matched
REV000992,TX001013,2024-07-04,CUST0245,subscription_monthly,55.57,Recurring Revenue,matched
REV000993,TX001014,2024-07-04,CUST0111,subscription_monthly,287.31,Recurring Revenue,matched
REV000994,TX001016,2024-07-04,CUST0481,subscription_annual,2257.37,Recurring Revenue,matched
REV000995,TX001017,2024-07-05,CUST0468,subscription_monthly,114.15,Recurring Revenue,matched
REV000996,TX001018,2024-07-05,CUST0142,api_usage,199.61,Usage Revenue,matched
REV000997,TX001019,2024-07-05,CUST0356,subscription_monthly,92.97,Recurring Revenue,matched
REV000998,TX001020,2024-07-05,CUST0197,professional_services,936.35,Services Revenue,matched
REV000999,TX001021,2024-07-05,CUST0471,subscription_monthly,77.34,Recurring Revenue,matched
REV001000,TX001022,2024-07-05,CUST0109,api_usage,399.77,Usage Revenue,matched
REV001001,TX001023,2024-07-05,CUST0376,transaction_fee,101.95,Transaction Revenue,matched
REV001002,TX001024,2024-07-06,CUST0079,transaction_fee,82.49,Transaction Revenue,matched
REV001003,TX001025,2024-07-06,CUST0390,professional_services,2637.9,Services Revenue,matched
REV001004,TX001026,2024-07-06,CUST0161,subscription_monthly,278.06,Recurring Revenue,matched
REV001005,TX001027,2024-07-06,CUST0439,professional_services,827.31,Services Revenue,matched
REV001006,TX001028,2024-07-06,CUST0019,subscription_monthly,104.76,Recurring Revenue,matched
REV001007,TX001029,2024-07-06,CUST0127,subscription_monthly,123.48,Recurring Revenue,matched
REV001008,TX001030,2024-07-06,CUST0205,subscription_monthly,240.25,Recurring Revenue,matched
REV001009,TX001031,2024-07-06,CUST0029,subscription_annual,2969.79,Recurring Revenue,matched
REV001010,TX001032,2024-07-07,CUST0445,subscription_monthly,93.98,Recurring Revenue,matched
REV001011,TX001033,2024-07-07,CUST0454,subscription_annual,2650.63,Recurring Revenue,matched
REV001012,TX001034,2024-07-07,CUST0207,subscription_annual,2532.68,Recurring Revenue,matched
REV001013,TX001036,2024-07-08,CUST0280,transaction_fee,60.5,Transaction Revenue,matched
REV001014,TX001037,2024-07-08,CUST0151,subscription_annual,1396.12,Recurring Revenue,matched
REV001015,TX001038,2024-07-08,CUST0240,subscription_monthly,293.12,Recurring Revenue,matched
REV001016,TX001039,2024-07-08,CUST0266,subscription_monthly,77.84,Recurring Revenue,matched
REV001017,TX001040,2024-07-08,CUST0182,subscription_monthly,244.77,Recurring Revenue,matched
REV001018,TX001041,2024-07-08,CUST0105,subscription_monthly,119.23,Recurring Revenue,matched
REV001019,TX001042,2024-07-09,CUST0425,subscription_monthly,226.33,Recurring Revenue,matched
REV001020,TX001043,2024-07-09,CUST0433,subscription_monthly,142.4,Recurring Revenue,matched
REV001021,TX001044,2024-07-09,CUST0401,professional_services,3102.62,Services Revenue,matched
REV001022,TX001045,2024-07-09,CUST0497,subscription_annual,2538.05,Recurring Revenue,matched
REV001023,TX001046,2024-07-10,CUST0440,subscription_monthly,246.12,Recurring Revenue,matched
REV001024,TX001047,2024-07-10,CUST0236,subscription_annual,2629.34,Recurring Revenue,matched
REV001025,TX001048,2024-07-10,CUST0173,subscription_monthly,45.1,Recurring Revenue,matched
REV001026,TX001049,2024-07-10,CUST0158,subscription_annual,2158.54,Recurring Revenue,matched
REV001027,TX001050,2024-07-10,CUST0172,transaction_fee,21.86,Transaction Revenue,duplicate
REV001028,TX001050,2024-07-12,CUST0172,transaction_fee,21.86,Transaction Revenue,duplicate
REV001029,TX001051,2024-07-10,CUST0494,subscription_annual,1412.71,Recurring Revenue,matched
REV001030,TX001052,2024-07-10,CUST0458,subscription_annual,1771.19,Recurring Revenue,matched
REV001031,TX001053,2024-07-10,CUST0311,professional_services,2312.33,Services Revenue,matched
REV001032,TX001054,2024-07-10,CUST0403,api_usage,262.21,Usage Revenue,matched
REV001033,TX001055,2024-07-11,CUST0157,transaction_fee,149.48,Transaction Revenue,matched
REV001034,TX001056,2024-07-11,CUST0258,subscription_annual,655.09,Recurring Revenue,matched
REV001035,TX001057,2024-07-11,CUST0164,transaction_fee,101.64,Transaction Revenue,matched
REV001036,TX001058,2024-07-12,CUST0147,subscription_monthly,135.92,Recurring Revenue,matched
REV001037,TX001059,2024-07-12,CUST0391,subscription_monthly,64.91,Recurring Revenue,matched
REV001038,TX001060,2024-07-12,CUST0154,subscription_monthly,71.86,Recurring Revenue,matched
REV001039,TX001061,2024-07-12,CUST0463,subscription_annual,2853.04,Recurring Revenue,matched
REV001040,TX001062,2024-07-12,CUST0367,subscription_annual,2664.92,Recurring Revenue,matched
REV001041,TX001063,2024-07-13,CUST0038,subscription_monthly,273.9,Recurring Revenue,matched
REV001042,TX001064,2024-07-13,CUST0131,professional_services,4961.9,Services Revenue,matched
REV001043,TX001065,2024-07-13,CUST0358,api_usage,108.12,Usage Revenue,matched
REV001044,TX001066,2024-07-13,CUST0255,transaction_fee,53.96,Transaction Revenue,matched
REV001045,TX001067,2024-07-13,CUST0208,subscription_annual,2096.89,Recurring Revenue,matched
REV001046,TX001068,2024-07-13,CUST0450,api_usage,244.48,Usage Revenue,matched
REV001047,TX001069,2024-07-13,CUST0095,subscription_monthly,141.97,Recurring Revenue,matched
REV001048,TX001070,2024-07-14,CUST0348,transaction_fee,54.31,Transaction Revenue,matched
REV001049,TX001071,2024-07-14,CUST0327,subscription_monthly,189.32,Recurring Revenue,matched
REV001050,TX001072,2024-07-14,CUST0478,transaction_fee,86.76,Transaction Revenue,matched
REV001051,TX001073,2024-07-14,CUST0171,subscription_monthly,72.59,Recurring Revenue,matched
REV001052,TX001074,2024-07-15,CUST0250,api_usage,238.51,Usage Revenue,matched
REV001053,TX001075,2024-07-15,CUST0190,api_usage,278.97,Usage Revenue,matched
REV001054,TX001076,2024-07-15,CUST0199,subscription_monthly,182.98,Recurring Revenue,matched
REV001055,TX001077,2024-07-16,CUST0484,subscription_annual,857.29,Recurring Revenue,matched
REV001056,TX001078,2024-07-16,CUST0221,professional_services,3840.22,Services Revenue,matched
REV001057,TX001079,2024-07-16,CUST0024,subscription_annual,358.04,Recurring Revenue,matched
REV001058,TX001080,2024-07-16,CUST0244,api_usage,180.64,Usage Revenue,matched
REV001059,TX001081,2024-07-16,CUST0423,subscription_annual,2396.57,Recurring Revenue,matched
REV001060,TX001082,2024-07-16,CUST0324,subscription_monthly,181.25,Recurring Revenue,matched
REV001061,TX001083,2024-07-16,CUST0128,subscription_monthly,99.51,Recurring Revenue,matched
REV001062,TX001084,2024-07-16,CUST0093,subscription_monthly,216.64,Recurring Revenue,matched
REV001063,TX001085,2024-07-17,CUST0300,transaction_fee,85.54,Transaction Revenue,matched
REV001064,TX001086,2024-07-17,CUST0133,subscription_monthly,243.99,Recurring Revenue,matched
REV001065,TX001087,2024-07-17,CUST0055,subscription_annual,2274.57,Recurring Revenue,matched
REV001066,TX001088,2024-07-17,CUST0477,subscription_annual,1937.29,Recurring Revenue,matched
REV001067,TX001089,2024-07-18,CUST0158,subscription_annual,1608.08,Recurring Revenue,matched
REV001068,TX001090,2024-07-18,CUST0029,api_usage,70.93,Usage Revenue,matched
REV001069,TX001091,2024-07-19,CUST0410,professional_services,1676.0,Services Revenue,matched
REV001070,TX001092,2024-07-19,CUST0211,subscription_annual,1421.57,Recurring Revenue,matched
REV001071,TX001093,2024-07-19,CUST0154,transaction_fee,90.3,Transaction Revenue,matched
REV001072,TX001094,2024-07-19,CUST0293,transaction_fee,77.54,Transaction Revenue,matched
REV001073,TX001095,2024-07-19,CUST0475,subscription_annual,1068.1,Recurring Revenue,matched
REV001074,TX001096,2024-07-19,CUST0222,professional_services,529.09,Services Revenue,matched
REV001075,TX001097,2024-07-20,CUST0115,subscription_monthly,162.98,Recurring Revenue,matched
REV001076,TX001098,2024-07-20,CUST0437,subscription_monthly,106.12,Recurring Revenue,matched
REV001077,TX001099,2024-07-20,CUST0158,api_usage,368.63,Usage Revenue,matched
REV001078,TX001100,2024-07-20,CUST0259,subscription_annual,354.65,Recurring Revenue,matched
REV001079,TX001101,2024-07-20,CUST0251,transaction_fee,88.14,Transaction Revenue,matched
REV001080,TX001102,2024-07-20,CUST0122,api_usage,471.03,Usage Revenue,matched
REV001081,TX001103,2024-07-20,CUST0299,subscription_monthly,76.09,Recurring Revenue,matched
REV001082,TX001104,2024-07-20,CUST0263,api_usage,238.47,Usage Revenue,matched
REV001083,TX001105,2024-07-21,CUST0381,subscription_annual,541.03,Recurring Revenue,amount_mismatch
REV001084,TX001106,2024-07-21,CUST0049,subscription_annual,1979.34,Recurring Revenue,matched
REV001085,TX001107,2024-07-21,CUST0377,transaction_fee,83.03,Transaction Revenue,matched
REV001086,TX001108,2024-07-22,CUST0329,api_usage,206.65,Usage Revenue,matched
REV001087,TX001109,2024-07-22,CUST0297,subscription_monthly,169.77,Recurring Revenue,matched
REV001088,TX001110,2024-07-22,CUST0362,subscription_annual,2710.75,Recurring Revenue,matched
REV001089,TX001111,2024-07-22,CUST0077,transaction_fee,30.25,Transaction Revenue,matched
REV001090,TX001112,2024-07-23,CUST0463,transaction_fee,4.36,Transaction Revenue,matched
REV001091,TX001113,2024-07-23,CUST0438,transaction_fee,129.39,Transaction Revenue,matched
REV001092,TX001114,2024-07-23,CUST0127,subscription_monthly,184.82,Recurring Revenue,matched
REV001093,TX001115,2024-07-24,CUST0197,subscription_monthly,269.48,Recurring Revenue,matched
REV001094,TX001116,2024-07-24,CUST0221,subscription_monthly,190.18,Recurring Revenue,matched
REV001095,TX001117,2024-07-24,CUST0483,transaction_fee,121.71,Transaction Revenue,matched
REV001096,TX001118,2024-07-24,CUST0091,subscription_monthly,145.01,Recurring Revenue,matched
REV001097,TX001119,2024-07-25,CUST0411,subscription_monthly,231.46,Recurring Revenue,matched
REV001098,TX001120,2024-07-25,CUST0008,professional_services,4608.69,Services Revenue,matched
REV001099,TX001121,2024-07-25,CUST0032,subscription_monthly,183.47,Recurring Revenue,matched
REV001100,TX001122,2024-07-25,CUST0468,professional_services,1313.53,Services Revenue,matched
REV001101,TX001123,2024-07-26,CUST0320,transaction_fee,41.05,Transaction Revenue,matched
REV001102,TX001124,2024-07-26,CUST0394,transaction_fee,30.6,Transaction Revenue,matched
REV001103,TX001125,2024-07-26,CUST0269,subscription_monthly,95.65,Recurring Revenue,matched
REV001104,TX001126,2024-07-26,CUST0191,subscription_monthly,111.73,Recurring Revenue,matched
REV001105,TX001127,2024-07-26,CUST0349,transaction_fee,83.71,Transaction Revenue,matched
REV001106,TX001128,2024-07-27,CUST0163,transaction_fee,88.61,Transaction Revenue,matched
REV001107,TX001129,2024-07-27,CUST0061,transaction_fee,64.55,Transaction Revenue,matched
REV001108,TX001130,2024-07-27,CUST0438,subscription_monthly,195.16,Recurring Revenue,matched
REV001109,TX001131,2024-07-28,CUST0264,transaction_fee,13.15,Transaction Revenue,matched
REV001110,TX001132,2024-07-28,CUST0285,transaction_fee,14.08,Transaction Revenue,matched
REV001111,TX001133,2024-07-28,CUST0095,transaction_fee,26.6,Transaction Revenue,matched
REV001112,TX001134,2024-07-28,CUST0041,transaction_fee,78.19,Transaction Revenue,matched
REV001113,TX001135,2024-07-29,CUST0414,transaction_fee,32.89,Transaction Revenue,matched
REV001114,TX001136,2024-07-29,CUST0470,transaction_fee,43.21,Transaction Revenue,matched
REV001115,TX001137,2024-07-30,CUST0149,subscription_monthly,137.08,Recurring Revenue,matched
REV001116,TX001138,2024-07-30,CUST0204,subscription_annual,2482.04,Recurring Revenue,matched
REV001117,TX001139,2024-07-30,CUST0267,subscription_monthly,32.74,Recurring Revenue,matched
REV001118,TX001140,2024-07-31,CUST0002,subscription_annual,2043.32,Recurring Revenue,matched
REV001119,TX001141,2024-07-31,CUST0178,subscription_annual,2095.97,Recurring Revenue,matched
REV001120,TX001142,2024-07-31,CUST0425,subscription_monthly,244.64,Recurring Revenue,matched
REV001121,TX001143,2024-07-31,CUST0194,subscription_monthly,280.84,Recurring Revenue,matched
REV001122,TX001144,2024-08-01,CUST0482,subscription_monthly,34.44,Recurring Revenue,matched
REV001123,TX001145,2024-08-01,CUST0387,transaction_fee,23.91,Transaction Revenue,matched
REV001124,TX001146,2024-08-01,CUST0336,api_usage,443.65,Usage Revenue,matched
REV001125,TX001147,2024-08-01,CUST0435,subscription_monthly,152.8,Recurring Revenue,matched
REV001126,TX001148,2024-08-01,CUST0196,professional_services,3040.66,Services Revenue,matched
REV001127,TX001149,2024-08-01,CUST0343,subscription_annual,2080.17,Recurring Revenue,matched
REV001128,TX001150,2024-08-02,CUST0249,subscription_monthly,212.35,Recurring Revenue,matched
REV001129,TX001151,2024-08-02,CUST0498,subscription_monthly,280.57,Recurring Revenue,matched
REV001130,TX001152,2024-08-02,CUST0212,subscription_annual,2981.76,Recurring Revenue,matched
REV001131,TX001153,2024-08-02,CUST0153,transaction_fee,108.3,Transaction Revenue,matched
REV001132,TX001154,2024-08-02,CUST0158,transaction_fee,43.8,Transaction Revenue,matched
REV001133,TX001155,2024-08-02,CUST0466,subscription_monthly,266.53,Recurring Revenue,matched
REV001134,TX001157,2024-08-02,CUST0139,subscription_annual,913.92,Recurring Revenue,matched
REV001135,TX001158,2024-08-02,CUST0221,subscription_monthly,271.29,Recurring Revenue,matched
REV001136,TX001159,2024-08-28,CUST0273,subscription_monthly,98.17,Recurring Revenue,period_shift
REV001137,TX001160,2024-08-02,CUST0154,subscription_monthly,88.58,Recurring Revenue,matched
REV001138,TX001161,2024-08-03,CUST0249,transaction_fee,21.58,Transaction Revenue,matched
REV001139,TX001162,2024-08-03,CUST0279,api_usage,430.26,Usage Revenue,matched
REV001140,TX001163,2024-08-03,CUST0440,subscription_annual,1640.16,Recurring Revenue,matched
REV001141,TX001164,2024-08-03,CUST0436,api_usage,339.07,Usage Revenue,matched
REV001142,TX001166,2024-08-03,CUST0276,subscription_annual,2336.71,Recurring Revenue,matched
REV001143,TX001167,2024-08-04,CUST0493,subscription_monthly,234.2,Recurring Revenue,matched
REV001144,TX001168,2024-08-04,CUST0002,transaction_fee,47.58,Transaction Revenue,matched
REV001145,TX001169,2024-08-04,CUST0088,professional_services,2348.07,Services Revenue,matched
REV001146,TX001170,2024-08-04,CUST0287,transaction_fee,32.24,Transaction Revenue,matched
REV001147,TX001171,2024-08-04,CUST0411,subscription_monthly,292.67,Recurring Revenue,matched
REV001148,TX001172,2024-08-04,CUST0130,transaction_fee,97.19,Transaction Revenue,matched
REV001149,TX001173,2024-08-04,CUST0078,subscription_monthly,281.33,Recurring Revenue,matched
REV001150,TX001174,2024-08-04,CUST0260,api_usage,155.18,Usage Revenue,matched
REV001151,TX001175,2024-08-05,CUST0241,subscription_annual,2401.11,Recurring Revenue,matched
REV001152,TX001176,2024-08-05,CUST0141,subscription_annual,2357.82,Recurring Revenue,matched
REV001153,TX001177,2024-08-05,CUST0228,subscription_annual,2157.47,Recurring Revenue,matched
REV001154,TX001178,2024-08-05,CUST0163,transaction_fee,144.88,Transaction Revenue,matched
REV001155,TX001179,2024-08-05,CUST0236,subscription_monthly,135.26,Recurring Revenue,matched
REV001156,TX001180,2024-08-05,CUST0128,transaction_fee,20.48,Transaction Revenue,matched
REV001157,TX001181,2024-08-05,CUST0200,subscription_monthly,210.36,Recurring Revenue,matched
REV001158,TX001182,2024-08-06,CUST0450,transaction_fee,109.67,Transaction Revenue,matched
REV001159,TX001183,2024-08-06,CUST0390,transaction_fee,86.68,Transaction Revenue,matched
REV001160,TX001184,2024-08-07,CUST0031,transaction_fee,31.82,Transaction Revenue,matched
REV001161,TX001185,2024-08-07,CUST0138,subscription_annual,1652.03,Recurring Revenue,matched
REV001162,TX001186,2024-08-07,CUST0492,subscription_annual,1132.91,Recurring Revenue,matched
REV001163,TX001187,2024-08-07,CUST0021,subscription_monthly,144.42,Recurring Revenue,matched
REV001164,TX001188,2024-08-07,CUST0234,transaction_fee,97.14,Transaction Revenue,matched
REV001165,TX001189,2024-08-07,CUST0202,subscription_monthly,230.21,Recurring Revenue,matched
REV001166,TX001190,2024-08-07,CUST0279,subscription_annual,917.01,Recurring Revenue,matched
REV001167,TX001191,2024-08-07,CUST0131,subscription_monthly,138.44,Recurring Revenue,matched
REV001168,TX001192,2024-08-08,CUST0416,subscription_monthly,101.67,Recurring Revenue,matched
REV001169,TX001193,2024-08-08,CUST0148,transaction_fee,30.6,Transaction Revenue,matched
REV001170,TX001194,2024-08-09,CUST0458,subscription_monthly,240.51,Recurring Revenue,matched
REV001171,TX001195,2024-08-09,CUST0029,transaction_fee,136.48,Transaction Revenue,matched
REV001172,TX001196,2024-08-09,CUST0361,subscription_monthly,128.96,Recurring Revenue,matched
REV001173,TX001197,2024-08-09,CUST0308,subscription_monthly,231.85,Recurring Revenue,matched
REV001174,TX001198,2024-08-09,CUST0371,subscription_annual,2711.89,Recurring Revenue,matched
REV001175,TX001199,2024-08-09,CUST0430,subscription_monthly,257.45,Recurring Revenue,matched
REV001176,TX001200,2024-08-09,CUST0162,subscription_monthly,79.02,Recurring Revenue,amount_mismatch
REV001177,TX001201,2024-08-10,CUST0357,transaction_fee,143.49,Transaction Revenue,matched
REV001178,TX001202,2024-08-10,CUST0340,subscription_monthly,130.7,Recurring Revenue,matched
REV001179,TX001203,2024-08-10,CUST0061,transaction_fee,51.55,Transaction Revenue,matched
REV001180,TX001204,2024-08-10,CUST0125,subscription_monthly,45.86,Recurring Revenue,matched
REV001181,TX001205,2024-08-10,CUST0456,subscription_monthly,160.27,Recurring Revenue,matched
REV001182,TX001206,2024-08-10,CUST0071,transaction_fee,17.24,Transaction Revenue,matched
REV001183,TX001207,2024-08-10,CUST0326,subscription_monthly,96.11,Recurring Revenue,matched
REV001184,TX001208,2024-08-10,CUST0395,subscription_monthly,114.57,Recurring Revenue,matched
REV001185,TX001209,2024-08-10,CUST0364,subscription_monthly,247.38,Recurring Revenue,matched
REV001186,TX001210,2024-08-11,CUST0466,subscription_monthly,265.38,Recurring Revenue,matched
REV001187,TX001211,2024-08-11,CUST0243,transaction_fee,46.07,Transaction Revenue,matched
REV001188,TX001212,2024-08-11,CUST0490,subscription_monthly,260.85,Recurring Revenue,matched
REV001189,TX001213,2024-08-11,CUST0249,transaction_fee,128.73,Transaction Revenue,matched
REV001190,TX001214,2024-08-11,CUST0221,api_usage,383.5,Usage Revenue,matched
REV001191,TX001215,2024-08-11,CUST0473,subscription_annual,686.08,Recurring Revenue,matched
REV001192,TX001216,2024-08-11,CUST0447,api_usage,346.71,Usage Revenue,matched
REV001193,TX001217,2024-08-11,CUST0021,subscription_monthly,284.16,Recurring Revenue,matched
REV001194,TX001218,2024-08-11,CUST0494,professional_services,3571.43,Services Revenue,matched
REV001195,TX001219,2024-08-12,CUST0387,subscription_monthly,118.54,Recurring Revenue,matched
REV001196,TX001220,2024-08-12,CUST0082,transaction_fee,75.59,Transaction Revenue,matched
REV001197,TX001221,2024-08-12,CUST0344,subscription_annual,2033.46,Recurring Revenue,matched
REV001198,TX001222,2024-08-12,CUST0367,subscription_monthly,166.85,Recurring Revenue,matched
REV001199,TX001223,2024-08-12,CUST0486,transaction_fee,18.87,Transaction Revenue,matched
REV001200,TX001224,2024-08-12,CUST0010,transaction_fee,47.5,Transaction Revenue,matched
REV001201,TX001225,2024-08-12,CUST0411,subscription_monthly,245.65,Recurring Revenue,matched
REV001202,TX001226,2024-08-13,CUST0012,subscription_monthly,261.58,Recurring Revenue,matched
REV001203,TX001227,2024-08-13,CUST0263,transaction_fee,21.46,Transaction Revenue,matched
