transaction_id,transaction_date,customer_id,product,amount_usd,currency,processor,segment,status,processor_ref
TX001525,2024-10-08,CUST0210,subscription_monthly,288.62,USD,Stripe,Mid-Market,succeeded,6A63344A-D37
TX001526,2024-10-08,CUST0446,subscription_annual,1491.1,USD,Stripe,Enterprise,succeeded,D0DBA183-03A
TX001527,2024-10-08,CUST0218,transaction_fee,73.87,USD,Square,Mid-Market,succeeded,0DBF52DA-0A7
TX001528,2024-10-08,CUST0241,subscription_monthly,123.95,USD,Adyen,Mid-Market,succeeded,00CF4D6B-816
TX001529,2024-10-08,CUST0374,transaction_fee,136.52,USD,Stripe,Mid-Market,succeeded,5AF8055F-D32
TX001530,2024-10-08,CUST0464,subscription_annual,1826.18,USD,PayPal,SMB,succeeded,A02912A6-D83
TX001531,2024-10-08,CUST0200,professional_services,3929.79,USD,Adyen,SMB,succeeded,7DD1729F-882
TX001532,2024-10-09,CUST0216,subscription_monthly,248.19,USD,Stripe,Mid-Market,succeeded,42CBFA2C-E17
TX001533,2024-10-09,CUST0205,subscription_monthly,121.3,USD,PayPal,SMB,succeeded,A6D6D7CC-0F9
TX001534,2024-10-09,CUST0413,transaction_fee,65.62,USD,Square,SMB,succeeded,EFDBBBA0-F05
TX001535,2024-10-09,CUST0416,subscription_monthly,258.09,USD,Adyen,SMB,succeeded,94B2CEED-396
TX001536,2024-10-09,CUST0216,transaction_fee,55.13,USD,Stripe,SMB,succeeded,7039A188-297
TX001537,2024-10-09,CUST0080,transaction_fee,119.3,USD,Adyen,SMB,succeeded,41627DED-F63
TX001538,2024-10-10,CUST0267,subscription_monthly,283.07,USD,PayPal,Mid-Market,succeeded,9467277C-485
TX001539,2024-10-10,CUST0480,subscription_annual,1972.67,USD,Stripe,Enterprise,succeeded,E90AD92F-7F2
TX001540,2024-10-10,CUST0390,subscription_annual,2292.39,USD,Stripe,Mid-Market,succeeded,30D8A84D-F19
TX001541,2024-10-10,CUST0379,subscription_monthly,246.38,USD,Square,Mid-Market,succeeded,FC1D84CA-732
TX001542,2024-10-10,CUST0035,api_usage,423.29,USD,Stripe,SMB,succeeded,7AD00E38-E20
TX001543,2024-10-10,CUST0289,transaction_fee,59.86,USD,PayPal,SMB,succeeded,186CA09F-B29
TX001544,2024-10-11,CUST0018,transaction_fee,8.64,USD,Adyen,SMB,succeeded,8AC453B5-40C
TX001545,2024-10-11,CUST0165,transaction_fee,60.88,USD,Stripe,Mid-Market,succeeded,AE8AD3F7-414
TX001546,2024-10-11,CUST0013,subscription_annual,2109.14,USD,Stripe,SMB,succeeded,4574181A-BB4
TX001547,2024-10-11,CUST0202,api_usage,227.92,USD,PayPal,SMB,succeeded,EE37D905-12B
TX001548,2024-10-11,CUST0229,transaction_fee,112.6,USD,Stripe,Mid-Market,succeeded,EDFE0468-A68
TX001549,2024-10-11,CUST0346,transaction_fee,54.19,USD,Adyen,SMB,succeeded,9FAF38E0-74A
TX001550,2024-10-11,CUST0366,api_usage,319.2,USD,Adyen,Enterprise,succeeded,75CA6DD8-FEA
TX001551,2024-10-11,CUST0465,subscription_monthly,79.33,USD,PayPal,Mid-Market,succeeded,8BCA1A0F-D08
TX001552,2024-10-11,CUST0448,transaction_fee,112.66,USD,Flutterwave,SMB,succeeded,1F5B8B0C-3EF
TX001553,2024-10-12,CUST0001,subscription_monthly,176.34,USD,Adyen,SMB,succeeded,4FBE04F5-33A
TX001554,2024-10-12,CUST0319,subscription_monthly,84.1,USD,Stripe,Mid-Market,succeeded,7C5F8323-63E
TX001555,2024-10-12,CUST0217,subscription_monthly,107.82,USD,Flutterwave,SMB,succeeded,C3278425-C21
TX001556,2024-10-12,CUST0034,professional_services,3868.74,USD,Adyen,SMB,succeeded,F026CCD6-D52
TX001557,2024-10-12,CUST0359,api_usage,243.89,USD,Stripe,SMB,succeeded,5AE0F002-CCB
TX001558,2024-10-12,CUST0266,transaction_fee,33.19,USD,Stripe,Enterprise,succeeded,F5952CD1-5D9
TX001559,2024-10-12,CUST0128,transaction_fee,145.12,USD,PayPal,SMB,succeeded,B8182441-207
TX001560,2024-10-13,CUST0212,subscription_annual,2220.84,USD,Stripe,Enterprise,succeeded,3D6FABC7-533
TX001561,2024-10-13,CUST0263,api_usage,478.78,USD,Adyen,Mid-Market,succeeded,0E079267-432
TX001562,2024-10-13,CUST0312,subscription_annual,1443.18,USD,Adyen,SMB,succeeded,5173AC8C-BF4
TX001563,2024-10-14,CUST0080,subscription_monthly,157.28,USD,Stripe,Mid-Market,succeeded,43C34ED5-103
TX001564,2024-10-14,CUST0165,subscription_monthly,271.45,USD,Adyen,SMB,succeeded,68D85040-E3B
TX001565,2024-10-14,CUST0413,transaction_fee,79.23,USD,Stripe,SMB,succeeded,8FEC4A13-69C
TX001566,2024-10-14,CUST0252,transaction_fee,106.38,USD,Stripe,Mid-Market,succeeded,4BA71AC8-3A9
TX001567,2024-10-14,CUST0012,subscription_monthly,97.09,USD,Adyen,Mid-Market,succeeded,30A45ECC-4B1
TX001568,2024-10-14,CUST0401,subscription_monthly,149.62,USD,Stripe,SMB,succeeded,8DCB9980-BF1
TX001569,2024-10-14,CUST0304,transaction_fee,19.39,USD,PayPal,Enterprise,succeeded,CCF1BB88-221
TX001570,2024-10-14,CUST0212,subscription_monthly,84.61,USD,PayPal,Mid-Market,succeeded,34887F96-335
TX001571,2024-10-14,CUST0282,transaction_fee,1.14,USD,PayPal,Enterprise,succeeded,428A667F-95C
TX001572,2024-10-14,CUST0112,professional_services,676.69,USD,Stripe,SMB,succeeded,95565F0A-4AC
TX001573,2024-10-15,CUST0211,subscription_annual,2928.67,USD,Stripe,Enterprise,succeeded,C14DF824-8F7
TX001574,2024-10-15,CUST0378,subscription_monthly,94.44,USD,Adyen,SMB,succeeded,8995C4FE-82E
TX001575,2024-10-15,CUST0239,transaction_fee,99.83,USD,Square,SMB,succeeded,F946DED6-B53
TX001576,2024-10-15,CUST0268,transaction_fee,126.03,USD,PayPal,Mid-Market,succeeded,73D340A8-130
TX001577,2024-10-15,CUST0405,subscription_annual,1776.78,USD,PayPal,Mid-Market,succeeded,E180C0AC-136
TX001578,2024-10-15,CUST0298,professional_services,1189.15,USD,Stripe,SMB,succeeded,5E0A914B-A7F
TX001579,2024-10-15,CUST0317,subscription_monthly,225.59,USD,Stripe,SMB,succeeded,9432C6FA-443
TX001580,2024-10-15,CUST0058,subscription_annual,1910.68,USD,Adyen,SMB,succeeded,90359672-684
TX001581,2024-10-15,CUST0438,transaction_fee,109.96,USD,Stripe,Mid-Market,succeeded,E0C26940-613
TX001582,2024-10-15,CUST0034,api_usage,386.02,USD,Stripe,SMB,succeeded,E560EA5D-689
TX001583,2024-10-15,CUST0263,subscription_monthly,292.36,USD,Square,SMB,succeeded,71EA8F46-D4F
TX001584,2024-10-16,CUST0365,transaction_fee,86.46,USD,Stripe,SMB,succeeded,E5FD7B0E-F79
TX001585,2024-10-16,CUST0035,subscription_annual,1212.43,USD,Stripe,Enterprise,succeeded,E1E5918A-D81
TX001586,2024-10-17,CUST0271,subscription_monthly,204.09,USD,Stripe,Mid-Market,succeeded,13248501-FA3
TX001587,2024-10-17,CUST0449,subscription_monthly,47.48,USD,Square,Mid-Market,succeeded,AC53C391-716
TX001588,2024-10-17,CUST0474,api_usage,449.21,USD,Adyen,Enterprise,succeeded,54B5238E-050
TX001589,2024-10-17,CUST0227,subscription_monthly,61.23,USD,Adyen,SMB,succeeded,84BF7F50-50E
TX001590,2024-10-18,CUST0025,subscription_monthly,117.52,USD,Square,SMB,succeeded,C278DCF6-E46
TX001591,2024-10-18,CUST0234,subscription_monthly,249.25,USD,Stripe,SMB,succeeded,1067DBC3-4BB
TX001592,2024-10-18,CUST0059,api_usage,300.67,USD,Adyen,Mid-Market,succeeded,CC858CCF-E8B
TX001593,2024-10-18,CUST0251,transaction_fee,59.65,USD,Stripe,SMB,succeeded,1B0A4396-B3E
TX001594,2024-10-19,CUST0335,transaction_fee,71.54,USD,Stripe,SMB,succeeded,38DF7017-CE5
TX001595,2024-10-19,CUST0086,subscription_monthly,259.73,USD,PayPal,SMB,succeeded,21EF26C6-80B
TX001596,2024-10-19,CUST0251,transaction_fee,51.66,USD,PayPal,SMB,succeeded,E434C6E4-AB1
TX001597,2024-10-19,CUST0390,subscription_annual,2638.05,USD,Stripe,SMB,succeeded,5638DF3F-27A
TX001598,2024-10-19,CUST0180,transaction_fee,14.13,USD,Stripe,Enterprise,succeeded,92658372-84F
TX001599,2024-10-19,CUST0207,api_usage,389.52,USD,Adyen,Mid-Market,succeeded,2809B014-9AB
TX001600,2024-10-19,CUST0344,subscription_monthly,257.84,USD,Stripe,Enterprise,succeeded,EE55C69D-8CD
TX001601,2024-10-19,CUST0149,transaction_fee,28.09,USD,Stripe,Enterprise,succeeded,A0847E3C-1E6
TX001602,2024-10-19,CUST0071,subscription_monthly,145.19,USD,Stripe,SMB,succeeded,3F69C56E-8C4
TX001603,2024-10-19,CUST0121,subscription_annual,736.85,USD,Stripe,SMB,succeeded,C8E8FD1E-947
TX001604,2024-10-20,CUST0253,subscription_monthly,219.78,USD,PayPal,Mid-Market,succeeded,5F28F2CE-085
TX001605,2024-10-20,CUST0093,subscription_monthly,173.54,USD,Stripe,Mid-Market,succeeded,3652CAC7-FF3
TX001606,2024-10-20,CUST0256,subscription_monthly,200.54,USD,Stripe,SMB,succeeded,2CA5A121-E35
TX001607,2024-10-20,CUST0254,transaction_fee,30.28,USD,Adyen,Enterprise,succeeded,B69DD267-125
TX001608,2024-10-20,CUST0352,subscription_monthly,86.17,USD,Square,SMB,succeeded,E317A907-228
TX001609,2024-10-20,CUST0288,transaction_fee,7.18,USD,Stripe,SMB,succeeded,492F048F-70D
TX001610,2024-10-21,CUST0309,subscription_annual,1159.58,USD,Stripe,Mid-Market,succeeded,169989AE-970
TX001611,2024-10-21,CUST0059,subscription_monthly,180.13,USD,Stripe,SMB,succeeded,BB65ABCA-07E
TX001612,2024-10-21,CUST0069,transaction_fee,128.83,USD,PayPal,SMB,succeeded,3CBA0DFF-5FE
TX001613,2024-10-21,CUST0446,subscription_monthly,209.07,USD,Adyen,SMB,succeeded,96D2679F-8B6
TX001614,2024-10-21,CUST0388,subscription_annual,1465.57,USD,PayPal,SMB,succeeded,D49B78BF-503
TX001615,2024-10-21,CUST0086,transaction_fee,143.01,USD,Flutterwave,Mid-Market,succeeded,ADA14307-032
TX001616,2024-10-22,CUST0274,subscription_monthly,223.2,USD,PayPal,Mid-Market,succeeded,C740CC97-477
TX001617,2024-10-22,CUST0227,subscription_monthly,280.14,USD,Adyen,Mid-Market,succeeded,8AA547AC-5A2
TX001618,2024-10-22,CUST0081,subscription_monthly,171.45,USD,Adyen,Mid-Market,succeeded,95054CFE-A46
TX001619,2024-10-22,CUST0498,api_usage,133.16,USD,Stripe,SMB,succeeded,FAF2A162-086
TX001620,2024-10-22,CUST0114,transaction_fee,8.87,USD,Flutterwave,SMB,succeeded,1D13F738-286
TX001621,2024-10-22,CUST0184,transaction_fee,109.19,USD,Stripe,SMB,succeeded,23A9519B-F90
TX001622,2024-10-23,CUST0280,transaction_fee,19.07,USD,Stripe,SMB,succeeded,37BC7032-0D7
TX001623,2024-10-23,CUST0322,subscription_monthly,110.75,USD,Adyen,SMB,succeeded,21FA0889-ACB
TX001624,2024-10-24,CUST0397,subscription_annual,1727.67,USD,Stripe,Mid-Market,succeeded,8941AA5B-E66
TX001625,2024-10-24,CUST0318,transaction_fee,85.1,USD,Adyen,Enterprise,succeeded,6A1B71FA-98B
TX001626,2024-10-25,CUST0054,subscription_monthly,191.16,USD,Adyen,SMB,succeeded,18A12567-CA7
TX001627,2024-10-25,CUST0399,subscription_monthly,73.89,USD,Stripe,Mid-Market,succeeded,BB85F1F1-591
TX001628,2024-10-26,CUST0197,subscription_monthly,131.53,USD,PayPal,SMB,succeeded,9F00C9DC-BC8
TX001629,2024-10-26,CUST0387,subscription_annual,1956.42,USD,Stripe,Mid-Market,succeeded,D8ADB670-49F
TX001630,2024-10-26,CUST0293,professional_services,4864.18,USD,Stripe,Mid-Market,succeeded,24EFA9F6-088
TX001631,2024-10-27,CUST0293,subscription_monthly,225.46,USD,Adyen,SMB,succeeded,218197D6-E54
TX001632,2024-10-27,CUST0485,subscription_annual,2781.03,USD,Adyen,SMB,succeeded,26934BC0-8B6
TX001633,2024-10-27,CUST0387,subscription_monthly,234.8,USD,PayPal,Mid-Market,succeeded,E6E6EE1A-DF3
TX001634,2024-10-27,CUST0447,professional_services,3162.73,USD,Stripe,Mid-Market,succeeded,705C9932-52F
TX001635,2024-10-27,CUST0291,subscription_monthly,80.85,USD,Adyen,Mid-Market,succeeded,ADF1FD9C-B44
TX001636,2024-10-27,CUST0180,subscription_annual,2090.05,USD,Stripe,Mid-Market,succeeded,7B501DA5-381
TX001637,2024-10-27,CUST0471,transaction_fee,93.88,USD,Square,Enterprise,succeeded,3FB2EE3F-10A
TX001638,2024-10-27,CUST0380,transaction_fee,90.77,USD,Stripe,SMB,succeeded,1CBDBB82-69A
TX001639,2024-10-28,CUST0412,subscription_annual,1612.42,USD,PayPal,SMB,succeeded,9831382F-57E
TX001640,2024-10-28,CUST0222,subscription_monthly,171.74,USD,Stripe,SMB,succeeded,052547FE-9E0
TX001641,2024-10-28,CUST0274,subscription_monthly,119.3,USD,Stripe,SMB,succeeded,F5EFA0EE-F95
TX001642,2024-10-28,CUST0378,subscription_monthly,169.21,USD,Adyen,SMB,succeeded,65858859-A2D
TX001643,2024-10-28,CUST0244,subscription_monthly,82.34,USD,Square,Mid-Market,succeeded,47032E34-5DA
TX001644,2024-10-28,CUST0420,subscription_annual,2463.97,USD,Adyen,SMB,succeeded,6DCC2B2A-828
TX001645,2024-10-28,CUST0417,subscription_monthly,79.16,USD,Square,SMB,succeeded,C412EE65-CFB
TX001646,2024-10-29,CUST0448,subscription_monthly,51.94,USD,Adyen,Enterprise,succeeded,3202520F-423
TX001647,2024-10-29,CUST0154,transaction_fee,66.0,USD,Adyen,SMB,succeeded,56733E4F-BEE
TX001648,2024-10-29,CUST0304,professional_services,3462.38,USD,Stripe,SMB,succeeded,856B7816-EBC
TX001649,2024-10-29,CUST0424,transaction_fee,66.22,USD,PayPal,Mid-Market,succeeded,E869BB10-2A7
TX001650,2024-10-29,CUST0273,subscription_monthly,103.72,USD,Stripe,Mid-Market,succeeded,6E0115D8-055
TX001651,2024-10-29,CUST0424,subscription_monthly,179.71,USD,Square,SMB,succeeded,44ADACDF-E23
TX001652,2024-10-29,CUST0135,professional_services,2061.51,USD,Square,SMB,succeeded,372DC1C9-AFF
TX001653,2024-10-29,CUST0313,subscription_monthly,280.87,USD,Square,Mid-Market,succeeded,8F935BEF-7D9
TX001654,2024-10-29,CUST0008,subscription_monthly,278.11,USD,Adyen,SMB,succeeded,9239F8F8-56C
TX001655,2024-10-29,CUST0128,subscription_annual,1646.4,USD,Adyen,SMB,succeeded,28794921-792
TX001656,2024-10-30,CUST0373,transaction_fee,49.85,USD,PayPal,Mid-Market,succeeded,E1D91BE5-F4F
TX001657,2024-10-30,CUST0056,transaction_fee,110.83,USD,Stripe,SMB,succeeded,DF32651E-D2D
TX001658,2024-10-30,CUST0126,subscription_monthly,38.91,USD,Adyen,SMB,succeeded,1C6DE8B0-F21
TX001659,2024-10-30,CUST0159,subscription_monthly,157.19,USD,Stripe,SMB,succeeded,8BCE221C-462
TX001660,2024-10-30,CUST0059,professional_services,2013.46,USD,Adyen,Enterprise,succeeded,F943E3F2-007
TX001661,2024-10-30,CUST0058,subscription_monthly,277.54,USD,Stripe,Enterprise,succeeded,CF359462-E3E
TX001662,2024-10-31,CUST0140,transaction_fee,2.79,USD,Stripe,SMB,succeeded,44058CA5-A90
TX001663,2024-10-31,CUST0176,transaction_fee,83.37,USD,Stripe,SMB,succeeded,452EDF51-05E
TX001664,2024-10-31,CUST0415,transaction_fee,111.36,USD,Stripe,SMB,succeeded,35E2382E-235
TX001665,2024-10-31,CUST0108,subscription_monthly,159.95,USD,Adyen,SMB,succeeded,1B778EB1-D18
TX001666,2024-10-31,CUST0211,subscription_monthly,52.06,USD,Stripe,SMB,succeeded,88E3C351-15C
TX001667,2024-10-31,CUST0447,subscription_annual,2915.65,USD,Adyen,Mid-Market,succeeded,DFA798A1-AE4
TX001668,2024-10-31,CUST0074,api_usage,261.42,USD,Stripe,SMB,succeeded,14084411-EE3
TX001669,2024-10-31,CUST0167,api_usage,309.02,USD,Adyen,SMB,succeeded,E00B8511-AF9
TX001670,2024-10-31,CUST0460,subscription_monthly,92.88,USD,Adyen,SMB,succeeded,FFA6811A-177
TX001671,2024-11-01,CUST0404,subscription_monthly,159.54,USD,Adyen,SMB,succeeded,C07D1A16-7FD
TX001672,2024-11-01,CUST0357,api_usage,217.43,USD,PayPal,SMB,succeeded,042647F8-E91
TX001673,2024-11-01,CUST0304,transaction_fee,12.16,USD,Stripe,SMB,succeeded,B2B14E89-239
TX001674,2024-11-01,CUST0233,api_usage,57.55,USD,PayPal,Mid-Market,succeeded,79E56E9D-7CF
TX001675,2024-11-02,CUST0327,subscription_monthly,255.12,USD,Stripe,Mid-Market,succeeded,742EB3EA-AC1
TX001676,2024-11-02,CUST0372,subscription_annual,937.51,USD,Adyen,SMB,succeeded,5ADEDF72-594
TX001677,2024-11-02,CUST0182,transaction_fee,30.05,USD,Adyen,SMB,succeeded,7F474A6D-C71
TX001678,2024-11-02,CUST0122,transaction_fee,76.23,USD,Stripe,SMB,succeeded,7BD6AECD-D5B
TX001679,2024-11-03,CUST0334,subscription_annual,2365.62,USD,Adyen,SMB,succeeded,98803110-FBE
TX001680,2024-11-03,CUST0203,subscription_monthly,45.73,USD,Adyen,Mid-Market,succeeded,8F5FABFD-27B
TX001681,2024-11-03,CUST0455,subscription_annual,1847.38,USD,Stripe,SMB,succeeded,02EBE1AF-6A2
TX001682,2024-11-04,CUST0029,subscription_monthly,61.19,USD,Stripe,Mid-Market,succeeded,24E70E3B-9E7
TX001683,2024-11-04,CUST0202,subscription_annual,388.44,USD,Stripe,Mid-Market,succeeded,4EE1AA7C-274
TX001684,2024-11-04,CUST0093,professional_services,737.35,USD,Square,Enterprise,succeeded,58618FAE-6C1
TX001685,2024-11-04,CUST0329,subscription_monthly,254.22,USD,Adyen,Enterprise,succeeded,33AAA141-D97
TX001686,2024-11-04,CUST0356,transaction_fee,18.58,USD,Stripe,SMB,succeeded,820BB68C-104
TX001687,2024-11-04,CUST0176,subscription_monthly,41.19,USD,Stripe,Enterprise,succeeded,4E0A9AD8-961
TX001688,2024-11-05,CUST0330,transaction_fee,66.25,USD,Adyen,Mid-Market,succeeded,B2112A81-1CA
TX001689,2024-11-05,CUST0211,professional_services,4297.97,USD,PayPal,Mid-Market,succeeded,7E4B1765-293
TX001690,2024-11-05,CUST0184,subscription_monthly,99.85,USD,Stripe,SMB,succeeded,B6EDDA72-E7D
TX001691,2024-11-05,CUST0095,subscription_monthly,142.86,USD,Stripe,Mid-Market,succeeded,9BCC126C-13A
TX001692,2024-11-05,CUST0273,subscription_annual,397.79,USD,Square,SMB,succeeded,8BFD97AF-F4C
TX001693,2024-11-05,CUST0137,subscription_monthly,150.25,USD,Stripe,Mid-Market,succeeded,D8D903C1-D76
TX001694,2024-11-06,CUST0237,transaction_fee,87.06,USD,Stripe,SMB,succeeded,A31A6955-FA9
TX001695,2024-11-06,CUST0353,api_usage,287.6,USD,Flutterwave,Mid-Market,succeeded,65B6AAF6-DC6
TX001696,2024-11-06,CUST0418,subscription_annual,1187.55,USD,Adyen,SMB,succeeded,E286FF77-445
TX001697,2024-11-06,CUST0429,subscription_monthly,114.19,USD,Stripe,SMB,succeeded,5359AB55-573
TX001698,2024-11-06,CUST0472,subscription_annual,577.88,USD,Stripe,SMB,succeeded,CBA00973-0AA
TX001699,2024-11-06,CUST0265,transaction_fee,55.65,USD,Stripe,SMB,succeeded,DEEC9181-75B
TX001700,2024-11-07,CUST0135,subscription_monthly,55.86,USD,Stripe,SMB,succeeded,0B8217A1-E4A
TX001701,2024-11-07,CUST0144,subscription_annual,2359.81,USD,Square,SMB,succeeded,17E74135-884
TX001702,2024-11-07,CUST0019,transaction_fee,144.97,USD,Stripe,Mid-Market,succeeded,FC269F6E-B91
TX001703,2024-11-07,CUST0231,transaction_fee,145.54,USD,PayPal,Mid-Market,succeeded,B1CADF41-E62
TX001704,2024-11-07,CUST0134,subscription_monthly,262.57,USD,Square,Mid-Market,succeeded,55BD5652-30C
TX001705,2024-11-07,CUST0114,transaction_fee,90.52,USD,Stripe,SMB,succeeded,627B7E2E-F53
TX001706,2024-11-08,CUST0499,subscription_monthly,218.23,USD,Stripe,SMB,succeeded,81520923-ED2
TX001707,2024-11-08,CUST0139,subscription_monthly,106.01,USD,Adyen,SMB,succeeded,0366537B-356
TX001708,2024-11-08,CUST0125,api_usage,317.23,USD,Square,Enterprise,succeeded,80FFC606-1A5
TX001709,2024-11-08,CUST0204,transaction_fee,68.89,USD,PayPal,Mid-Market,succeeded,04E980B2-F8A
TX001710,2024-11-08,CUST0061,subscription_monthly,159.14,USD,Stripe,SMB,succeeded,CA9CFC03-CB1
TX001711,2024-11-08,CUST0250,subscription_monthly,233.6,USD,Adyen,SMB,succeeded,79ED4D34-8EF
TX001712,2024-11-08,CUST0298,subscription_monthly,105.12,USD,Adyen,Mid-Market,succeeded,CC516145-139
TX001713,2024-11-08,CUST0013,subscription_monthly,114.87,USD,Square,Mid-Market,succeeded,99256F12-40E
TX001714,2024-11-09,CUST0396,subscription_monthly,278.65,USD,Stripe,Mid-Market,succeeded,FC07C6CC-587
TX001715,2024-11-09,CUST0255,subscription_monthly,44.18,USD,Adyen,Mid-Market,succeeded,D951C683-420
TX001716,2024-11-09,CUST0085,subscription_annual,1601.21,USD,Square,SMB,succeeded,B2C85955-B80
TX001717,2024-11-09,CUST0458,transaction_fee,137.01,USD,Stripe,SMB,succeeded,D6DECF97-F91
TX001718,2024-11-09,CUST0020,transaction_fee,91.94,USD,Adyen,SMB,succeeded,67E9A2F1-A8F
TX001719,2024-11-10,CUST0050,transaction_fee,82.41,USD,Stripe,SMB,succeeded,8D58FC93-C1B
TX001720,2024-11-10,CUST0164,subscription_monthly,96.43,USD,Stripe,SMB,succeeded,3CE07F5D-65C
TX001721,2024-11-10,CUST0092,professional_services,2044.74,USD,Stripe,SMB,succeeded,A183256D-308
TX001722,2024-11-10,CUST0088,transaction_fee,127.96,USD,Square,SMB,succeeded,BC983872-C24
TX001723,2024-11-11,CUST0069,transaction_fee,84.32,USD,Stripe,SMB,succeeded,D7F82F59-0F6
TX001724,2024-11-11,CUST0037,transaction_fee,77.7,USD,Adyen,SMB,succeeded,B095D6CD-E02
TX001725,2024-11-11,CUST0253,api_usage,54.29,USD,Adyen,SMB,succeeded,BDC0ADA8-250
TX001726,2024-11-11,CUST0252,subscription_annual,333.28,USD,Stripe,SMB,succeeded,7EEC44D2-EF8
TX001727,2024-11-11,CUST0140,subscription_monthly,289.2,USD,Adyen,Mid-Market,succeeded,CEB4B994-A64
TX001728,2024-11-11,CUST0355,transaction_fee,57.17,USD,PayPal,Mid-Market,succeeded,61C631D0-AF8
TX001729,2024-11-11,CUST0381,transaction_fee,90.88,USD,Square,SMB,succeeded,57C15360-96E
TX001730,2024-11-11,CUST0168,transaction_fee,12.88,USD,Adyen,SMB,succeeded,5CB0D600-8A2
TX001731,2024-11-12,CUST0054,subscription_annual,2134.41,USD,Adyen,SMB,succeeded,A0CB2BD9-B6E
TX001732,2024-11-12,CUST0386,subscription_monthly,280.79,USD,Stripe,Mid-Market,succeeded,28175529-95C
TX001733,2024-11-12,CUST0178,subscription_monthly,184.43,USD,Square,SMB,succeeded,B01868AB-BF1
TX001734,2024-11-12,CUST0297,api_usage,67.43,USD,Stripe,SMB,succeeded,AD1C3D21-206
TX001735,2024-11-12,CUST0301,subscription_annual,1860.65,USD,PayPal,Mid-Market,succeeded,21230D8F-1AD
TX001736,2024-11-13,CUST0359,subscription_annual,2359.14,USD,Stripe,SMB,succeeded,CABCABC7-0BB
TX001737,2024-11-13,CUST0106,subscription_monthly,138.73,USD,Square,SMB,succeeded,85D95290-A58
TX001738,2024-11-13,CUST0137,subscription_monthly,266.56,USD,PayPal,SMB,succeeded,EEFF02DB-820
TX001739,2024-11-13,CUST0190,api_usage,326.1,USD,PayPal,SMB,succeeded,C6C53063-107
TX001740,2024-11-13,CUST0128,transaction_fee,134.99,USD,Stripe,SMB,succeeded,97A76DAF-1B3
TX001741,2024-11-13,CUST0342,transaction_fee,93.9,USD,Stripe,Mid-Market,succeeded,722D14EA-7A9
TX001742,2024-11-13,CUST0047,subscription_annual,644.48,USD,Adyen,SMB,succeeded,8951730D-8F3
TX001743,2024-11-13,CUST0005,transaction_fee,47.14,USD,PayPal,Mid-Market,succeeded,7F54E9A9-003
TX001744,2024-11-13,CUST0460,subscription_monthly,83.48,USD,Stripe,SMB,succeeded,EB76A1B9-B6C
TX001745,2024-11-13,CUST0257,transaction_fee,136.42,USD,Flutterwave,SMB,succeeded,87AEC6BA-B8E
TX001746,2024-11-13,CUST0300,subscription_annual,2343.08,USD,Square,SMB,succeeded,0F6319E1-9C2
TX001747,2024-11-13,CUST0150,subscription_annual,2116.28,USD,Stripe,SMB,succeeded,58221827-310
TX001748,2024-11-14,CUST0294,transaction_fee,45.84,USD,PayPal,SMB,succeeded,2BB5E744-B6A
TX001749,2024-11-14,CUST0243,api_usage,96.1,USD,Adyen,SMB,succeeded,3C6B3A2F-CE6
TX001750,2024-11-14,CUST0275,subscription_monthly,233.24,USD,Adyen,Mid-Market,succeeded,35375437-F50
TX001751,2024-11-14,CUST0208,transaction_fee,71.65,USD,Stripe,SMB,succeeded,1A724A88-6BB
TX001752,2024-11-14,CUST0415,subscription_monthly,89.96,USD,Adyen,SMB,succeeded,FCCB5353-6D5
TX001753,2024-11-14,CUST0115,subscription_annual,1954.88,USD,PayPal,SMB,succeeded,71078DC2-305
TX001754,2024-11-14,CUST0195,subscription_monthly,39.89,USD,Stripe,SMB,succeeded,C87D7472-C88
TX001755,2024-11-14,CUST0343,subscription_monthly,117.07,USD,Adyen,SMB,succeeded,115177ED-75B
TX001756,2024-11-15,CUST0170,subscription_annual,1555.1,USD,Adyen,SMB,succeeded,F877605C-BAC
TX001757,2024-11-15,CUST0379,subscription_monthly,68.95,USD,PayPal,SMB,succeeded,3ADDA08F-D13
TX001758,2024-11-15,CUST0082,subscription_annual,2948.57,USD,Stripe,SMB,succeeded,A0FE0CA6-D8B
TX001759,2024-11-15,CUST0154,api_usage,108.5,USD,Square,Mid-Market,succeeded,FFCABA6B-497
TX001760,2024-11-15,CUST0141,subscription_monthly,64.2,USD,Adyen,SMB,succeeded,B9C2E77A-623
TX001761,2024-11-15,CUST0314,transaction_fee,31.33,USD,Stripe,SMB,succeeded,DD22A965-05D
TX001762,2024-11-15,CUST0146,subscription_annual,2366.47,USD,Stripe,Mid-Market,succeeded,A35D004A-FDE
TX001763,2024-11-16,CUST0323,transaction_fee,64.4,USD,Adyen,Enterprise,succeeded,724CBC9A-172
TX001764,2024-11-16,CUST0122,subscription_monthly,181.66,USD,Square,Mid-Market,succeeded,3733B059-61D
TX001765,2024-11-16,CUST0252,subscription_monthly,34.67,USD,Stripe,SMB,succeeded,416CAEC5-9E2
TX001766,2024-11-16,CUST0343,subscription_monthly,38.3,USD,PayPal,Mid-Market,succeeded,21781BF5-812
TX001767,2024-11-17,CUST0387,subscription_monthly,149.37,USD,Stripe,SMB,succeeded,1D511E49-F3D
TX001768,2024-11-17,CUST0311,subscription_monthly,249.5,USD,Adyen,SMB,succeeded,05E3BD68-442
